Sucursal;Division;Categoria;Grupo;Producto;ProdNombre;Proveedor;SALDOUNDTOTAL; Total Costo Und.
BSU01;MECANICA;REPUESTOS Y ACCESORIOS;REPUESTOS DE MOTOR;MEC002172;SOPORTE TRASERO SUSP FVR;GRUPO MONTOYA S. DE R.L;1;L5,500.00
BSU01;MECANICA;REPUESTOS Y ACCESORIOS;REPUESTOS DE MOTOR;MEC001890;JUEGO D/FRICCIONES TRASERAS CADILLAC ESCALADE;SUPER REPUESTOS HONDURAS, S.A. DE C.V.;2;L3,960.48
BSU01;MECANICA;REPUESTOS Y ACCESORIOS;REPUESTOS DE MOTOR;MEC001889;JUEGO D/FRICCIONES DELANTERAS CADILLAC ESCALADE;SUPER REPUESTOS HONDURAS, S.A. DE C.V.;2;L3,686.13
BSU01;MECANICA;REPUESTOS Y ACCESORIOS;SHAMPOOS;MEC000990;LIMPIADOR PARABRISAS;SIN ESPESIFICAR;1;L130.90
BSU01;MECANICA;REPUESTOS Y ACCESORIOS;TORNILLERIA VEHICULOS;MEC001623;TORNILLO DE 1 PULGADA GALV CONNY;CASA DEL TORNILLO;6;L45.00
BSU01;MECANICA;REPUESTOS Y ACCESORIOS;TORNILLERIA VEHICULOS;MEC001992;PASTILLA FRENO DELANTERO KIA K2700;INAUTO DE HONDURAS , S. A. DE C.V.;3;L2,287.29
BSU01;MECANICA;REPUESTOS Y ACCESORIOS;TORNILLERIA VEHICULOS;MEC002187;PERNO M20;CASA DEL TORNILLO;1;L100.00
BSU01;MECANICA;REPUESTOS Y ACCESORIOS;BATERIAS VEHICULOS;MEC001636;BATERIA 90A LTH L-35-575 12V;AGENCIA LA MUNDIAL S.A DE C.V;2;L7,078.80
BSU01;MECANICA;REPUESTOS Y ACCESORIOS;BATERIAS VEHICULOS;MEC001598;BATERIA DE 120 AMP ;CORPORACION FLORES S.A ;1;L2,955.75
BSU01;MECANICA;REPUESTOS Y ACCESORIOS;BATERIAS VEHICULOS;MEC000922;BATERIA H-24R 600 ;COMERCIAL MARCELA ERICK Y GABRIELA S DE R.L. DE CV;2;L8,514.78
BSU01;SEGURIDAD;EQUIPO DE SEGURIDAD;ACCESORIOS P/ARMAS;SEG000049;DETECTOR METAL CHINA 2024;SIN ESPESIFICAR;20;L2,193.13
BSU01;SEGURIDAD;IMPLEMENTOS DE SEGURIDAD;ACCESORIOS DE SEGURIDAD;SEG000058;RADIO USADO ;SIN ESPESIFICAR;7;L523.88
BSU01;SEGURIDAD;IMPLEMENTOS DE SEGURIDAD;RADIOS;ELE001102;WALKIE-TALKIE BAOFENG CHINA 2024;SIN ESPESIFICAR;124;L57,961.82
BSU01;SEGURIDAD;IMPLEMENTOS DE SEGURIDAD;RADIOS;SEG000044;RADIO C/AURICULAR USB UND CHINO;SIN ESPESIFICAR;84;L12,572.91
BSU01;SEGURIDAD;IMPLEMENTOS DE SEGURIDAD;RADIOS;SEG000045;BATERIA P/RADIO CHINO;SIN ESPESIFICAR;93;L2,268.64
BSU01;SEGURIDAD;IMPLEMENTOS DE SEGURIDAD;RADIOS;SEG000047;WALKIE TALKIE USB110V CHINO 2024;SIN ESPESIFICAR;54;L27,303.75
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;BOMBILLOS AHORRATIVOS;DEC000179;BOMBILLO LED 4W FILAMENTO CLARO ;LED STORE S.A DE C.V;25;L1,097.14
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;BOMBILLOS AHORRATIVOS;SEL001023;LAMPARA P`/RIEL CILINDRICA BLANCO;CESAR DANILO GARCIA BARAHONA;3;L1,630.32
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;BOMBILLOS AHORRATIVOS;SEL001025;RIEL P/LAMPARA 2M;ELECTRO REPUESTOS S. DE R.L.;160;L6,632.19
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;BOMBILLOS AHORRATIVOS;SEL001035;RIEL P/LAMPARA 1M;ELECTRO REPUESTOS S. DE R.L.;123;L2,601.15
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;BOMBILLOS AHORRATIVOS;SEL001225;REFLECTOR PAR20 LED 6W DIMEAB;CIA MERCANTIL LA CASA BLANCA SRL CV;8;L1,280.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;BOMBILLOS AHORRATIVOS;SEL001230;RIEL P/LAMPARA BLANCO 1.5 METROS;ELECTRICIDAD Y CONEXIONES S DE RL DE CV;17;L4,895.81
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;BOMBILLOS AHORRATIVOS;SEL001512;BOMBILLO LED 15W;AGENCIA LA MUNDIAL S.A DE C.V;10;L373.90
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;BOMBILLOS AHORRATIVOS;SEL001819;BOMBILLO LED 5W 6400K ANGEL LIGHT;ALMACEN UNIVERSAL S DE RL DE CV;24;L665.04
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;BOMBILLOS AHORRATIVOS;SEL001820;BOMBILLO LED VINTAGE 4W ;ALMACEN UNIVERSAL S DE RL DE CV;5;L216.27
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;BOMBILLOS AHORRATIVOS;SEL001831;LUCES / LINEA  13954-1108-2 CHINA2026;SIN ESPESIFICAR;125;L19,708.79
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;BOMBILLOS AHORRATIVOS;SEL001875;BOMBILLO LED 1.5W 3K 12V;LED STORE S.A DE C.V;14;L730.43
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;BOMBILLOS AHORRATIVOS;SEL001946;FOCO PARA MUEBLE DE RELOJ;SIN ESPESIFICAR;46;L1,426.11
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CAJAS  ELECTRICAS;SEL000388;CAJA 2X4 SUPERFICIAL                    ;JOCSAN RUEDA/PROYECTO;17;L570.28
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CAJAS  ELECTRICAS;SEL000483;TAPA 4X4 1/2;DISTRIBUIDORA INDUSTRIAL S.A. DE C.V.;20;L364.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CERCA ELECTRICA ;SEL000627;POLVORA NUMERO 90;ELECTRO CONTROLES S. DE R.L DE C.V;60;L10,800.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;CON002513;PLACA DE METAL P/TOMA ESTUFA 50AMPS;AGENCIA LA MUNDIAL S.A DE C.V;7;L137.69
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;CON003571;ADAPTADOR REDONDO A PLANO USAR;ALMACEN EL PAJARO AZUL S.A DE C.V;96;L1,440.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000002;BASES PARA CANDELAS.;JOCSAN RUEDA/PROYECTO;2;L95.04
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000003;CONECTOR ROMEX 3/4´´;CIA MERCANTIL LA CASA BLANCA SRL CV;118;L1,274.40
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000012;CONECTOR ROMEX 1/2 USAR ;CIA MERCANTIL LA CASA BLANCA SRL CV;138;L897.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000014;CONECTOR BX C/F RECTO DE 1/2;SUMINISTROS ELECTRICOS S. DE R.L. DE C.V;33;L743.38
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000015;CONECTOR BX C/F CURVO DE 1/2;SIN ESPESIFICAR;1;L15.94
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000018;CONECTOR BX C/F RECTO DE 1-1/2;SUMINISTROS ELECTRICOS S. DE R.L. DE C.V;41;L2,360.78
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000021;CONECTOR BX C/F RECTO DE 3/4;IBRAHAM DANILO MUNGUIA SARMIENTO;19;L542.07
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000023;CONECTOR EMT DE COMPRESION 1/2 ACERO 651S;SUMINISTROS ELECTRICOS S. DE R.L. DE C.V;124;L1,170.77
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000026;CONECTOR BX RECTO CON FORRO DE 2;SIN ESPESIFICAR;6;L451.26
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000027;CONECTOR EMT CON TORNILLO DE 1;DISTRIBUIDORA INDUSTRIAL S.A. DE C.V.;63;L678.51
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000029;CONECTOR LT RECTO 2-1/2;CIA MERCANTIL LA CASA BLANCA SRL CV;10;L2,881.07
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000032;ABRAZADERA STRUT 1/2;CIA MERCANTIL LA CASA BLANCA SRL CV;1;L4.08
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000039;ABRAZADERA EMT DE 1;CIA MERCANTIL LA CASA BLANCA SRL CV;94;L188.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000374;ABRAZADERAS EMT DE 3/4;CIA MERCANTIL LA CASA BLANCA SRL CV;227;L184.62
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000389;PLACA P/TOMACORRIENTE DOBLE #952        ;AGENCIA LA MUNDIAL S.A DE C.V;5;L31.25
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000466;CAJA PVC 4X4X2 ;GYS DISTRIBUIDORA S.A. DE C.V.;1;L33.79
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000481;UNION EMT TORNILLO 1 1/2;DISTRIBUIDORA INDUSTRIAL S.A. DE C.V.;10;L285.40
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000611;CONTRATUERCA CONDUIT DE 1 1/2;DISTRIBUIDORA INDUSTRIAL S.A. DE C.V.;5;L27.70
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000629;CAMISA PVC ELECTRICO SCH 40 DE 1 1/2;EQUIPOS INDUSTRIALES S.A. DE C.V;4;L46.56
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000631;CAMISA PVC ELECTRICO SCH 40 DE 2 1/2;EQUIPOS INDUSTRIALES S.A. DE C.V;14;L1,290.10
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001041;CONECTOR ROMEX 1/2 NUEVO USAR;IBRAHAM DANILO MUNGUIA SARMIENTO;7;L35.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001060;ENCHUFE POLARIZADO  USAR;REPRESENTANTES Y DISTRIBUIDORES DE MARCAS ;22;L1,356.24
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001199;CONECTOR ROMEX 3/8 PULG;DISTRIBUIDORA INDUSTRIAL S.A. DE C.V.;37;L216.08
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001209;CONECTOR ROMEX 1;DISTRIBUIDORA INDUSTRIAL S.A. DE C.V.;86;L1,410.40
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001215;CONECTOR ROMEX 3/8;SUMINISTROS ELECTRICOS S. DE R.L. DE C.V;4;L15.48
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001216;FUSIBLE 22X58 60A 600V;LARACH & CIA. S. DE R.L.;9;L408.52
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001238;CONECTOR GRASOSO YC28A28 60A60 P/3/04/0;ELECTRO CONTROLES S. DE R.L DE C.V;4;L169.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001249;ABRAZADERA EMT 1 1/2;CIA MERCANTIL LA CASA BLANCA SRL CV;16;L48.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001253;ABRAZADERA STRUT DE 3AR;CIA MERCANTIL LA CASA BLANCA SRL CV;41;L557.51
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001254;UNION TUBULAR PARA CABLE #2;CIA MERCANTIL LA CASA BLANCA SRL CV;46;L901.60
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001267;TRANSFORMADOR 18W 85-265V CHINO 2023;SIN ESPESIFICAR;92;L865.62
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001280;FUSIBLE MECHA 5A 34KV;ELECTRO CONTROLES S. DE R.L DE C.V;18;L675.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001317;COUPLING EMT COMPRESOR 1/2 ACERO;SUMINISTROS ELECTRICOS S. DE R.L. DE C.V;1;L10.05
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001324;LM TEE P/DUCTO GALV 4X4 C-22;SUMINISTROS ELECTRICOS S. DE R.L. DE C.V;2;L184.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001325;TIMER MULTIFUNCIONAL 8 PINES 24-240VAC;DISTRIBUIDORA INDUSTRIAL S.A. DE C.V.;4;L2,100.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001388;CONECTOR DE COMPRESION 3/0 (TIPO H) E.C USAR ;DISTRIBUIDORA INDUSTRIAL S.A. DE C.V.;3;L2,811.87
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001389;CONECTOR PIN PSS 4/0 YE28LH128;DISTRIBUIDORA INDUSTRIAL S.A. DE C.V.;3;L2,670.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001516;UNION COMPRESION BBLU 1/0;CIA MERCANTIL LA CASA BLANCA SRL CV;10;L340.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001521;FUSIBLE DE MECHA TIPO K DE 5A;CIA MERCANTIL LA CASA BLANCA SRL CV;10;L260.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001522;FUSIBLE DE MECHA TIPO K DE 10A;ELECTRO CONTROLES S. DE R.L DE C.V;26;L947.56
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001532;ABRAZADERA EMT 3/4;CIA MERCANTIL LA CASA BLANCA SRL CV;14;L11.35
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001593;CONECTOR EMT DE 2 PULG USAR ;ELECTRO CONTROLES S. DE R.L DE C.V;12;L720.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001594;ABRAZADERA STRUT 2;CIA MERCANTIL LA CASA BLANCA SRL CV;8;L60.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001651;UNION COMPRESION BBLU 3/0;CIA MERCANTIL LA CASA BLANCA SRL CV;10;L450.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001669;CONECTOR EMT TORNI 1-1/4;CIA MERCANTIL LA CASA BLANCA SRL CV;7;L147.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001670;COUPLING EMT TORNI 1-1/4;CIA MERCANTIL LA CASA BLANCA SRL CV;5;L77.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001671;ABRAZADERA EMT 1-1/4 ;CIA MERCANTIL LA CASA BLANCA SRL CV;46;L117.30
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001775;CONTRATUERCA 2 AR;ELECTRO CONTROLES S. DE R.L DE C.V;4;L31.60
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001786;CONTRATUERCA 1/2;CIA MERCANTIL LA CASA BLANCA SRL CV;80;L128.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001802; TORNILLO S8.  8X1-1/2;TORNILLOS Y SERVICIOS MULTIPLES LACAST S.A DE C.V;604;L906.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001828;FUSIBLE MECHA 7A;ELECTRO CONTROLES S. DE R.L DE C.V;24;L920.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001838;TRANSFORMADOR SPOT 18W CHINA 2025;SIN ESPESIFICAR;1,008.00;L13,303.80
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001843;FUSIBLE MECHA 3A;ELECTRO CONTROLES S. DE R.L DE C.V;20;L500.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001844;FUSIBLE MECHA 8A;ELECTRO CONTROLES S. DE R.L DE C.V;20;L740.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001871;COUPLING EMT AR 2 PULG USAR ;CIA MERCANTIL LA CASA BLANCA SRL CV;2;L51.60
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001932;CONECTOR DE COMPRESION TIPO H;ELECTRO CONTROLES S. DE R.L DE C.V;20;L1,312.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001938;UNION COMPRESION BBLU 2/0;CIA MERCANTIL LA CASA BLANCA SRL CV;20;L756.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000445;CONECTOR ALUMINIO YC2A2;FERRETERIA EL BARATILLO S.A;3;L65.22
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001465;ABRAZADERA STRUT  DE 1-1/2 AR;CIA MERCANTIL LA CASA BLANCA SRL CV;55;L299.22
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001777;"ABRAZADERA STRUT 1-1/4""";CIA MERCANTIL LA CASA BLANCA SRL CV;17;L85.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001329;COUPLING EMT DE COMPRESION 1 -1/2;SUMINISTROS ELECTRICOS S. DE R.L. DE C.V;4;L166.40
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL000371;COUPLING EMT CON TORNILLO DE 1 1/2 ;CIA MERCANTIL LA CASA BLANCA SRL CV;6;L109.98
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;SEL001699;COUPLING EMT TORNI 1/2;CIA MERCANTIL LA CASA BLANCA SRL CV;30;L139.50
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;PRODUCTOS GABINTES;SEL001265;UNION CORTA P/CABLE #4;DISTRIBUIDORA INDUSTRIAL S.A. DE C.V.;4;L36.28
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;TUBOS;CON006380;CURVA PVC C40 DE 3;CIA MERCANTIL LA CASA BLANCA SRL CV;4;L340.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;TUBOS;SEL000310;REFLECTOR M/OSRAM 50W 120V USAR;SIN ESPESIFICAR;2;L48.38
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;TUBOS;SEL000315;SPOT PANEL LED REDONDO 18W PROYECTOS;JOSE LUIS TEJEDA SOTO;1;L178.26
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;TUBOS;SEL000369;TUBO LED 18W  USAR;DISTRIBUIDORA INDUSTRIAL S.A. DE C.V.;10;L563.60
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;TUBOS;SEL000603;TUBO LED DE 36W USAR;ELECTRO CONTROLES S. DE R.L DE C.V;17;L4,771.86
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;TUBOS;SEL001008;REFLECTOR TV LED 300W;CIA MERCANTIL LA CASA BLANCA SRL CV;1;L3,051.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;TUBOS;SEL001182;CURVA PVC C40 DE 1 1/4;CIA MERCANTIL LA CASA BLANCA SRL CV;28;L980.00
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;TUBOS;SEL001206;TUBO LED SYLVANIA 9W T8 G13;DISTRIBUIDORA INDUSTRIAL S.A. DE C.V.;9;L436.73
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;TUBOS;SEL001682;REFLECTOR LED MR16 5W 6500K;ELECTRO REPUESTOS S. DE R.L.;15;L527.40
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;TUBOS;SEL001884;CINTA LED 24W RED 60LED/M 12V IP44 C/DRIVER ROJA ;ELECTRO REPUESTOS S. DE R.L.;1;L510.37
BSU01;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;TUBOS;SEL001894;LAMP LED MULTISPOT 111W E27 100-27V PAR30;ELECTRO CONTROLES S. DE R.L DE C.V;5;L10,036.55
BSU01;SISTEMA ELECTRICO;BATERIAS Y REGULADORES;BATERIAS;ELE000925;UPS 1200VA/650W 120V 6 SALIDAS;FELIPE ANTONIO GONZALEZ MADRID;20;L53,800.00
BSU01;SISTEMA ELECTRICO;BATERIAS Y REGULADORES;BATERIAS;ELE000949;BATERIA RECARGABLE AA DE 2700 MAH BISTER DE 2 PCS;ALMACEN EL PAJARO AZUL S.A DE C.V;2;L646.00
BSU01;SISTEMA ELECTRICO;BATERIAS Y REGULADORES;BATERIAS;SEL001190;BATERIA 1.5V ALKALINA LR54,LR1130 GP-189 USAR;FERRETERIA ZUMMAR S.A DE C.V.;40;L961.14
BSU01;SISTEMA ELECTRICO;BATERIAS Y REGULADORES;BATERIAS;SEL001953;CARGADOR P/ BATERIAS AA/AAA;ALMACEN EL PAJARO AZUL S.A DE C.V;2;L665.00
BSU01;SISTEMA ELECTRICO;BATERIAS Y REGULADORES;REGULADORES DE VOLTAJE;ELE000829;INVERSOR MARCA TRACE US DE 1600W OPERA CON BATERIA;FELIPE ANTONIO GONZALEZ MADRID;1;L19,600.00
BSU01;SISTEMA ELECTRICO;BATERIAS Y REGULADORES;REGULADORES DE VOLTAJE;SEL001549;REGULADOR DE VOLTAGE 2000VA ;DISTRIBUIDORA INDUSTRIAL S.A. DE C.V.;3;L2,778.81
BSU01;SISTEMA ELECTRICO;BATERIAS Y REGULADORES;REGULADORES DE VOLTAJE;USA000114;INVERSOR TRACE US REMANOFACTURADO;SIN ESPESIFICAR;1;L9,000.00
BSU01;SISTEMA ELECTRICO;ILUMINACIONES ELECTRICAS;ACCESORIOS;SEL001079;FOCOS PARA RIEL TIENDA 2022 CHINA;SIN ESPESIFICAR;2;L194.97
BSU01;SISTEMA ELECTRICO;ILUMINACIONES ELECTRICAS;ACCESORIOS;SEL001128;FOTOCELDA 110V-220V 1000W AGUILA;AGENCIA LA MUNDIAL S.A DE C.V;9;L1,364.85
BSU01;SISTEMA ELECTRICO;ILUMINACIONES ELECTRICAS;ACCESORIOS;SEL001351;FOTOCELDA 96;RICARDO JESUS BENDECK TURCIOS;1;L115.41
BSU01;SISTEMA ELECTRICO;ILUMINACIONES ELECTRICAS;ACCESORIOS;SEL001352;BASE P/FOTOCELDA;AGENCIA LA MUNDIAL S.A DE C.V;17;L1,916.19
BSU01;SISTEMA ELECTRICO;ILUMINACIONES ELECTRICAS;ACCESORIOS;SEL001490;LAMPARA COLGANTE 159-18131 HOTEL;SIN ESPESIFICAR;4;L2,011.81
BSU01;SISTEMA ELECTRICO;ILUMINACIONES ELECTRICAS;ACCESORIOS;SEL001491;LAMPARA COLGANTE 159-18132 HOTEL;SIN ESPESIFICAR;15;L6,651.81
BSU01;SISTEMA ELECTRICO;ILUMINACIONES ELECTRICAS;ACCESORIOS;SEL001492;LAMPARA COLGANTE 159-18143 HOTEL;SIN ESPESIFICAR;11;L3,961.78
BSU01;SISTEMA ELECTRICO;ILUMINACIONES ELECTRICAS;ACCESORIOS;SEL001641;LED PARA MUEBLES DE MAQUILLAJE CHINA 2024;SIN ESPESIFICAR;5,000.00;L6,014.30
BSU01;SISTEMA ELECTRICO;ILUMINACIONES ELECTRICAS;ACCESORIOS;SEL001803;LUZ P/PISCINAS EMPOTRABLE HOTEL ;SIN ESPESIFICAR;23;L23.00
BSU01;SISTEMA ELECTRICO;ILUMINACIONES ELECTRICAS;ACCESORIOS;SEL001804;VENTILADOR DE TECHO PROGRES LIGHTING HOTEL;SIN ESPESIFICAR;1;L1.00
BSU01;SISTEMA ELECTRICO;ILUMINACIONES ELECTRICAS;ACCESORIOS;SEL001887;LAMPARA GABINETE LED T5 10W;CIA MERCANTIL LA CASA BLANCA SRL CV;1;L112.00
BSU01;SISTEMA ELECTRICO;ILUMINACIONES ELECTRICAS;ACCESORIOS;USA000086;USADO VENTILADOR DE TECHO ;SIN ESPESIFICAR;1;L1,200.00
BSU01;SISTEMA ELECTRICO;ILUMINACIONES ELECTRICAS;ACCESORIOS;SEL001906;TRANSFORMADOR P/CINTA LED 100W/24V;INVERSIONES GLOIMPORT S DE RL;41;L17,835.00
BSU01;SISTEMA ELECTRICO;ILUMINACIONES ELECTRICAS;BOMBILLOS AHORRATIVOS;SEL000061;BOMBILLO GRANDE 6500K;CARLOS ALBERTO URBINA VELASQUEZ/PROYECTO;21;L1,877.90
BSU01;SISTEMA ELECTRICO;ILUMINACIONES ELECTRICAS;BOMBILLOS AHORRATIVOS;SEL001711;SPOT LED RECT. 15W 6500K HOTEL CHINA 2024;SIN ESPESIFICAR;48;L10,064.80
