MES;DEPARTAMENTO2;Serie Descripcion;Division;Categoria;Grupo;Proveedor;UNIDAD NEG 2025;UNIDAD POS 2026;COSTO NEG 2025;COSTO POS 2025;UNIDAD NEG 2026;UNIDAD NEG 2026;COSTO NEG 2026;COSTO POS 2026
JUNIO;TELA AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;DISPENSADOR TAPE;;-2;;-L33.92;;;;;
JUNIO;TELA AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;GRAPAS;;-10;;-L229.60;;;;;
JUNIO;TELA AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;HULES;;-2;;-L14.90;;;;;
JUNIO;TELA AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;MARCADORES;;-2;;-L2.86;;;;;
JUNIO;TELA AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;TALONARIOS;;-2;;-L118.00;;;;;
JUNIO;TELA AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;TAPE;;-4;;-L32.38;;;;;
JUNIO;TELA AEC;Diarios de Suministros;CONSTRUCCION;MATERIALES;DUCHA;;-9;;-L237.74;;;;;
JUNIO;TELA AEC;Diarios de Suministros;CONSTRUCCION;MATERIALES;PINTURA;;-2;;-L65.97;;;;;
JUNIO;TELA AEC;Diarios de Suministros;ELECTRONICA;EQUIPO COMPUTO;ACCESORIOS TECNOLOGICOS;;-2;;-L318.90;;;;;
JUNIO;TELA AEC;Diarios de Suministros;ELECTRONICA;EQUIPO COMPUTO;CONECTORES;;-12;;-L5.36;;;;;
JUNIO;TELA AEC;Diarios de Suministros;EMPAQUES;BOLSAS;BOLSA BASURA;;-2;;-L27.91;;;;;
JUNIO;TELA AEC;Diarios de Suministros;EMPAQUES;BOLSAS;BOLSA LISA;;-3;;-L66.30;;;;;
JUNIO;TELA AEC;Diarios de Suministros;EMPAQUES;BOLSAS;BOLSA MEMBRETADA;;-50;;-L1,450.00;;;;;
JUNIO;TELA AEC;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DESINFECTANTES;;-5;;-L342.00;;;;;
JUNIO;TELA AEC;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;PAPEL HIGIENICO;;-10;;-L390.98;;;;;
JUNIO;TELA AEC;Diarios de Suministros;SISTEMA ELECTRICO;ILUMINACIONES ELECTRICAS;TUBOS/CANDELAS ILUMINACION;;-10;;-L388.97;;;;;
JUNIO;TELA AEC;Diarios Uniformes;ARTICULOS OFICINA;PAPELERIA Y UTILES;PORTA CARNET;;-11;;-L195.03;;;;;
JUNIO;TOCOA COLON #1;Diarios de Suministros;AIRE ACONDICIONADO;CLIMATICACION/ACCESORIOS;AIRE/ACCESORIO;;-8;;-L486.03;;;;;
JUNIO;TOCOA COLON #1;Diarios de Suministros;CARPINTERIA;OBJETOS CARPINTERIA;LIJAS;;-10;;-L97.98;;;;;
JUNIO;TOCOA COLON #1;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;CLAVOS;;-840;;-L1,419.50;;;;;
JUNIO;TOCOA COLON #1;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;DISCOS CORTE;;-73;;-L5,240.90;;;;;
JUNIO;TOCOA COLON #1;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;HERRAMIENTAS DE CONSTRUCCION;;-270;;-L13,257.87;;;;;
JUNIO;TOCOA COLON #1;Diarios de Suministros;CONSTRUCCION;MATERIALES;MASILLA;;-8;;-L5,698.57;;;;;
JUNIO;TOCOA COLON #1;Diarios de Suministros;CONSTRUCCION;MATERIALES;MATERIAL DE CONSTRUCCION;;-757;;-L157,470.20;;;;;
JUNIO;TOCOA COLON #1;Diarios de Suministros;CONSTRUCCION;MATERIALES;PINTURA;;-3;;-L8,237.98;;;;;
JUNIO;TOCOA COLON #1;Diarios de Suministros;CONSTRUCCION;MATERIALES;REPUESTOS DE FUMIGADORA;;-3;;-L1,317.74;;;;;
JUNIO;TOCOA COLON #1;Diarios de Suministros;CONSTRUCCION;MATERIALES;TUBERIA PVC;;-76;;-L37,186.42;;;;;
JUNIO;TOCOA COLON #1;Diarios de Suministros;CONSTRUCCION;MATERIALES;TUBOS;;-92;;-L69,357.55;;;;;
JUNIO;TOCOA COLON #1;Diarios de Suministros;CONSTRUCCION;MATERIALES;VARILLAS;;-260;;-L37,656.52;;;;;
JUNIO;TOCOA COLON #1;Diarios de Suministros;ELECTRONICA;EQUIPO COMPUTO;BIOMETRICO;;-1;;-L4,090.00;;;;;
JUNIO;TOCOA COLON #1;Diarios de Suministros;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;;-30;;-L508.98;;;;;
JUNIO;TOCOA COLON #1;Diarios de Suministros;SISTEMA ELECTRICO;TUBERÍA CONDUIT;DUCTERIA;;-1;;-L3,820.00;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;AIRE ACONDICIONADO;CLIMATICACION/ACCESORIOS;AIRE/ACCESORIO;;-14;;-L10,945.52;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CORRECTORES;;-3;;-L7.36;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PAPEL BOND;;-1;;-L64.28;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PEGAPRECIO;;-5;;-L20.94;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;SILICON;;-3;;-L6.41;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;TAPE;;-10;;-L143.27;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;HERRAMIENTAS DE CONSTRUCCION;;-9;;-L159.71;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;TORNILLERIA;;-50;;-L10.10;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;CONSTRUCCION;MATERIALES;CINTA AISLANTE;;-2;;-L150.14;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;CONSTRUCCION;MATERIALES;DUCHA;;-9;;-L237.74;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;CONSTRUCCION;MATERIALES;MATERIAL DE CONSTRUCCION;;-18;;-L989.78;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;CONSTRUCCION;MATERIALES;PINTURA;;-3;;-L2,603.67;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;ELECTRONICA;EQUIPO COMPUTO;LIMPIADORES;;-5;;-L932.05;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;EMPAQUES;BOLSAS;BOLSA BASURA;;-10;;-L250.00;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;EMPAQUES;BOLSAS;BOLSA LISA;;-2;;-L40.17;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;EMPAQUES;BOLSAS;BOLSA MEMBRETADA;;-204;;-L5,927.60;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;FARMACEUTICOS;MEDICAMENTOS;MEDICAMENTOS;;-22;;-L274.30;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;CANASTAS;;-3;;-L381.14;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DESINFECTANTES;;-2;;-L150.00;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;LIMPIADORES DE VIDRIO;;-2;;-L95.82;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;PAPEL HIGIENICO;;-10;;-L294.84;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;USO EXTERIORES LIMPIEZAS;;-1;;-L37.95;;;;;
JUNIO;TOCOA COLON #2;Diarios de Suministros;SISTEMA ELECTRICO;ILUMINACIONES ELECTRICAS;TUBOS/CANDELAS ILUMINACION;;-10;;-L1,010.64;;;;;
JUNIO;TRANSFERENCIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;ATADURAS;;-3;;-L113.10;;;;;
JUNIO;TRANSFERENCIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CARTONCILLO;;-7,500;;-L1,498.44;;;;;
JUNIO;TRANSFERENCIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;GRAPAS;;-2;;-L45.92;;;;;
JUNIO;TRANSFERENCIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PAPEL TERMICO;;-50;;-L794.82;;;;;
JUNIO;TRANSFERENCIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PISTOLAS;;-3;;-L98.65;;;;;
JUNIO;TRANSFERENCIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;TAPE;;-108;;-L2,615.24;;;;;
JUNIO;TRANSFERENCIA;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;VIÑETA;;-1;;-L131.89;;;;;
JUNIO;TRANSFERENCIA;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;HERRAMIENTAS DE CONSTRUCCION;;-4;;-L31.77;;;;;
JUNIO;TRANSFERENCIA;Diarios de Suministros;EMPAQUES;FLEJE;FLEJE;;-12;;-L1,287.06;;;;;
JUNIO;TRANSFERENCIA;Diarios de Suministros;EMPAQUES;TEXTILES;ETIQUETA FUROR;;-6,000;;-L851.58;;;;;
JUNIO;TRANSFERENCIA;Diarios de Suministros;EMPAQUES;TEXTILES;ETIQUETA MIA COLLENTION;;-3,000;;-L663.21;;;;;
JUNIO;TRANSFERENCIA;Diarios de Suministros;FARMACEUTICOS;MEDICAMENTOS;MEDICAMENTOS;;-113;;-L584.70;;;;;
JUNIO;TRANSFERENCIA;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DESINFECTANTES;;-2;;-L150.00;;;;;
JUNIO;TRANSFERENCIA;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;PAPEL HIGIENICO;;-7;;-L340.99;;;;;
JUNIO;TRANSFERENCIA;Diarios Uniformes;ARTICULOS OFICINA;PAPELERIA Y UTILES;PORTA CARNET;;-15;;-L265.95;;;;;
JUNIO;VENTAS ADMINISTRACION;Diarios Uniformes;ARTICULOS OFICINA;PAPELERIA Y UTILES;PORTA CARNET;;-2;;-L35.46;;;;;
JUNIO;VENTAS ON LINE;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;TALONARIOS;;-1;;-L150.00;;;;;
JUNIO;VENTAS ON LINE;Diarios de Suministros;EMPAQUES;BOLSAS;BOLSA LISA;;-11;;-L219.32;;;;;
JUNIO;VENTAS ON LINE;Diarios de Suministros;EMPAQUES;FLEJE;FLEJE;;-42;;-L4,551.18;;;;;
JUNIO;VENTAS ON LINE;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DESINFECTANTES;;-4;;-L300.00;;;;;
JUNIO;VENTAS ON LINE;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DETERGENTE;;-1;;-L66.59;;;;;
JUNIO;VENTAS ON LINE;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;JABON LIQUIDO;;-1;;-L60.10;;;;;
JUNIO;VENTAS ON LINE;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;PAPEL HIGIENICO;;-24;;-L938.35;;;;;
JUNIO;VENTAS ON LINE;Diarios Uniformes;ARTICULOS OFICINA;PAPELERIA Y UTILES;PORTA CARNET;;-10;;-L177.30;;;;;
JUNIO;VENTAS ON LINE;Diarios Uniformes;UNIFORMES;OPERATIVOS;CAMISETA POLO;;-6;;-L351.27;;;;;
JUNIO;VINETEO;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;BOLIGRAFOS;;-50;;-L50.63;;;;;
JUNIO;VINETEO;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CUADERNO;;-1;;-L54.90;;;;;
JUNIO;VINETEO;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;FOLDERS;;-100;;-L83.68;;;;;
JUNIO;VINETEO;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;MARCADORES;;-132;;-L188.58;;;;;
JUNIO;VINETEO;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;TAPE;;-144;;-L3,016.25;;;;;
JUNIO;VINETEO;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;HERRAMIENTAS DE CONSTRUCCION;;-31;;-L851.45;;;;;
JUNIO;VINETEO;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;TORNILLERIA;;-10;;-L10.00;;;;;
JUNIO;VINETEO;Diarios de Suministros;CONSTRUCCION;MATERIALES;ANGULOS;;-25;;-L13,312.00;;;;;
JUNIO;VINETEO;Diarios de Suministros;CONSTRUCCION;MATERIALES;CINTA AISLANTE;;-2;;-L269.92;;;;;
JUNIO;VINETEO;Diarios de Suministros;CONSTRUCCION;MATERIALES;MATERIAL DE CONSTRUCCION;;-23;;-L538.40;;;;;
JUNIO;VINETEO;Diarios de Suministros;CONSTRUCCION;MATERIALES;THINER;;-8;;-L349.47;;;;;
JUNIO;VINETEO;Diarios de Suministros;CONSTRUCCION;MATERIALES;TUBERIA PVC;;-30;;-L120.74;;;;;
JUNIO;VINETEO;Diarios de Suministros;EMPAQUES;BOLSAS;BOLSA LISA;;-1,287;;-L28,671.51;;;;;
JUNIO;VINETEO;Diarios de Suministros;EMPAQUES;TEXTILES;TRACTOR;;-7,000;;-L12,600.00;;;;;
JUNIO;VINETEO;Diarios de Suministros;FARMACEUTICOS;MEDICAMENTOS;MEDICAMENTOS;;-137;;-L677.19;;;;;
JUNIO;VINETEO;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DESINFECTANTES;;-3;;-L180.00;;;;;
JUNIO;VINETEO;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;PAPEL HIGIENICO;;-12;;-L584.55;;;;;
JUNIO;VINETEO;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;USO EXTERIORES LIMPIEZAS;;-3;;-L119.58;;;;;
JUNIO;VINETEO;Diarios de Suministros;SISTEMA ELECTRICO;ACCESORIOS ELECTRICOS;CONECTORES ELECTRICO;;-31;;-L67.45;;;;;
JUNIO;VINETEO;Diarios de Suministros;SISTEMA ELECTRICO;INTERRUPTORES Y TOMACORRIENTES;TOMACORRIENTES;;-3;;-L157.64;;;;;
JUNIO;VINETEO;Diarios de Suministros;SISTEMA ELECTRICO;TRANSFERENCIAS Y CABLES;CABLES;;-328;;-L3,480.65;;;;;
JUNIO;VINETEO;Diarios de Suministros;SISTEMA ELECTRICO;TRANSFERENCIAS Y CABLES;CAJAS;;-11;;-L686.87;;;;;
JUNIO;VINETEO;Diarios de Suministros;SISTEMA ELECTRICO;TUBERÍA CONDUIT;DUCTERIA;;-1;;-L280.00;;;;;
JUNIO;VINETEO;Diarios Uniformes;UNIFORMES;OPERATIVOS;CAMISETA ENTRENAMIENTO;;-5;;-L262.21;;;;;
JUNIO;VISUALES TIENDAS;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;BOLIGRAFOS;;-5;;-L5.06;;;;;
JUNIO;VISUALES TIENDAS;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CORRECTORES;;-1;;-L2.45;;;;;
JUNIO;VISUALES TIENDAS;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CUADERNO;;-1;;-L54.90;;;;;
JUNIO;VISUALES TIENDAS;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;FOLDERS;;-5;;-L4.30;;;;;
JUNIO;VISUALES TIENDAS;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;TALONARIOS;;-4;;-L389.14;;;;;
JUNIO;VISUALES TIENDAS;Diarios de Suministros;FARMACEUTICOS;MEDICAMENTOS;MEDICAMENTOS;;-14;;-L972.39;;;;;
JUNIO;YORO AEC;Diarios de Suministros;AIRE ACONDICIONADO;CLIMATICACION/ACCESORIOS;AIRE/ACCESORIO;;-6;;-L4,402.19;;;;;
JUNIO;YORO AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PAPEL BOND;;-1;;-L64.28;;;;;
JUNIO;YORO AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PAPEL TERMICO;;-50;;-L794.82;;;;;
JUNIO;YORO AEC;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PEGAPRECIO;;-5;;-L20.94;;;;;
JUNIO;YORO AEC;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;HERRAMIENTAS DE CONSTRUCCION;;-5;;-L83.74;;;;;
JUNIO;YORO AEC;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;TORNILLERIA;;-30;;-L6.06;;;;;
JUNIO;YORO AEC;Diarios de Suministros;CONSTRUCCION;MATERIALES;AISLANTE;;-2;;-L58.34;;;;;
JUNIO;YORO AEC;Diarios de Suministros;CONSTRUCCION;MATERIALES;DUCHA;;-8;;-L211.33;;;;;
JUNIO;YORO AEC;Diarios de Suministros;CONSTRUCCION;MATERIALES;MATERIAL DE CONSTRUCCION;;-1;;-L118.52;;;;;
JUNIO;YORO AEC;Diarios de Suministros;ELECTRONICA;EQUIPO COMPUTO;LIMPIADORES;;-6;;-L1,118.46;;;;;
JUNIO;YORO AEC;Diarios de Suministros;EMPAQUES;BOLSAS;BOLSA BASURA;;-2;;-L50.00;;;;;
JUNIO;YORO AEC;Diarios de Suministros;EMPAQUES;BOLSAS;BOLSA MEMBRETADA;;-152;;-L4,413.80;;;;;
JUNIO;YORO AEC;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DESINFECTANTES;;-2;;-L150.00;;;;;
JUNIO;YORO AEC;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;DETERGENTE;;-2;;-L133.18;;;;;
JUNIO;YORO AEC;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;JABON LIQUIDO;;-1;;-L60.57;;;;;
JUNIO;YORO AEC;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;PAPEL HIGIENICO;;-14;;-L566.60;;;;;
JUNIO;YORO AEC;Diarios de Suministros;LIMPIEZA;UTENSILIOS LIMPIEZA;VENENO FUMIGACIONES;;-1;;-L106.91;;;;;
JUNIO;YORO AEC;Diarios de Suministros;MECANICA;REPUESTOS Y ACCESORIOS;ACCESORIOS VEHICULOS;;-4;;-L649.56;;;;;
JUNIO;YORO AEC;Diarios de Suministros;SEGURIDAD;IMPLEMENTOS DE SEGURIDAD;RADIOS;;-2;;-L749.20;;;;;
JUNIO;YORO AEC;Diarios de Suministros;SISTEMA ELECTRICO;ILUMINACIONES ELECTRICAS;TUBOS/CANDELAS ILUMINACION;;-30;;-L1,166.92;;;;;
JUNIO;YORO AEC;Diarios Uniformes;ARTICULOS OFICINA;PAPELERIA Y UTILES;PORTA CARNET;;-8;;-L141.84;;;;;
JUNIO;YORO AEC;(en blanco);CONSTRUCCION;MATERIALES;MATERIAL DE CONSTRUCCION;;;1;;L118.52;;;;
JUNIO;YORO AEC;(en blanco);ELECTRONICA;EQUIPO COMPUTO;LIMPIADORES;;;3;;L559.23;;;;
JULIO;0;Diarios de Suministros;AIRE ACONDICIONADO;CLIMATICACION/ACCESORIOS;AIRE/ACCESORIO;;-35;;-L81,306.74;;;;;
JULIO;0;Diarios de Suministros;AIRE ACONDICIONADO;ILUMINACIONES ELECTRICAS;TUBOS/CANDELAS;;-55;;-L718.29;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;AGUJAS;;-6;;-L106.86;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;ATADURAS;;-6;;-L350.59;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;BATERIAS;;-22;;-L198.46;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;BOLIGRAFOS;;-134;;-L135.69;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CAJA CHICA;;-1;;-L121.46;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CALCULADORA;;-72;;-L1,082.38;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CARTONCILLO;;-90;;-L16.35;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CINTA REGALO;;-8;;-L201.74;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CLIPS;;-3;;-L15.19;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CORRECTORES;;-4;;-L9.81;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;CUADERNO;;-2;;-L109.80;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;DETECTORAS DE DINERO FALSO;;-3;;-L73.93;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;FOLDERS;;-126;;-L108.46;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;HULES;;-19;;-L141.54;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;LAPIZ GRAFITO;;-3;;-L28.65;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;MARCADORES;;-109;;-L156.22;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;NOTAS ADHESIVAS;;-2;;-L6.29;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PAPEL BOND;;-20;;-L1,275.77;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PAPEL TERMICO;;-3,300;;-L52,458.12;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PEGAMENTO BARRA;;-5;;-L4.94;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PEGAPRECIO;;-157;;-L557.53;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PERFORADORA;;-1;;-L15.69;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;PISTOLAS;;-11;;-L361.73;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;SILICON;;-13;;-L27.79;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;TAPE;;-260;;-L3,265.18;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;TIJERA;;-3;;-L44.19;;;;;
JULIO;0;Diarios de Suministros;ARTICULOS OFICINA;PAPELERIA Y UTILES;VIÑETA;;-545;;-L1,125.92;;;;;
JULIO;0;Diarios de Suministros;CARPINTERIA;LAMINA CONTRACHAPADO;FIBRAN;;-13;;-L9,750.00;;;;;
JULIO;0;Diarios de Suministros;CARPINTERIA;LAMINA CONTRACHAPADO;LAMINA FIBRA;;-12;;-L11,450.73;;;;;
JULIO;0;Diarios de Suministros;CARPINTERIA;LAMINA CONTRACHAPADO;PLAYWOOD;;-12;;-L4,324.80;;;;;
JULIO;0;Diarios de Suministros;CARPINTERIA;MADERA;MADERA;;-1;;-L409.92;;;;;
JULIO;0;Diarios de Suministros;CARPINTERIA;OBJETOS CARPINTERIA;LIJAS;;-79;;-L2,648.13;;;;;
JULIO;0;Diarios de Suministros;COCINA;ENSERES DE HOGAR;FREZEER;;-1;;-L4,900.00;;;;;
JULIO;0;Diarios de Suministros;COCINA;ENSERES DE HOGAR;MESAS;;-2;;-L2.00;;;;;
JULIO;0;Diarios de Suministros;COCINA;ENSERES DE HOGAR;PERCOLADORAS;;-1;;-L585.00;;;;;
JULIO;0;Diarios de Suministros;COCINA;ENSERES DE HOGAR;PLANCHAS;;-2;;-L3,469.44;;;;;
JULIO;0;Diarios de Suministros;COCINA;UTENSILIOS DE COCINA;DESECHABLES;;-52;;-L632.30;;;;;
JULIO;0;Diarios de Suministros;COCINA;VIVERES;VIVERES;;-632;;-L6,618.63;;;;;
JULIO;0;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;CLAVOS;;-225;;-L136.49;;;;;
JULIO;0;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;DISCOS CORTE;;-9;;-L559.70;;;;;
JULIO;0;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;HERRAMIENTAS DE CONSTRUCCION;;-1,336;5;-L86,992.80;L2,600.00;;;;
JULIO;0;Diarios de Suministros;CONSTRUCCION;HERRAMIENTAS;TORNILLERIA;;-9,697;;-L7,796.05;;;;;
JULIO;0;Diarios de Suministros;CONSTRUCCION;MADERA;MADERA;;-102;;-L20,951.00;;;;;
JULIO;0;Diarios de Suministros;CONSTRUCCION;MATERIALES;AISLANTE;;-15;;-L437.53;;;;;
JULIO;0;Diarios de Suministros;CONSTRUCCION;MATERIALES;ANGULOS;;-8;;-L130.60;;;;;
JULIO;0;Diarios de Suministros;CONSTRUCCION;MATERIALES;CATALIZADOR;;-3;;-L2,921.91;;;;;
JULIO;0;Diarios de Suministros;CONSTRUCCION;MATERIALES;CERAMICA;;-4;;-L1,774.70;;;;;
JULIO;0;Diarios de Suministros;CONSTRUCCION;MATERIALES;CINTA AISLANTE;;-23;;-L2,578.20;;;;;
JULIO;0;Diarios de Suministros;CONSTRUCCION;MATERIALES;DILUYENTES;;-3;;-L1,728.01;;;;;
JULIO;0;Diarios de Suministros;CONSTRUCCION;MATERIALES;FRAGUADO;;-2;;-L352.05;;;;;
JULIO;0;Diarios de Suministros;CONSTRUCCION;MATERIALES;LAMINA DUROCK T/Y;;-6;;-L1,471.30;;;;;
JULIO;0;Diarios de Suministros;CONSTRUCCION;MATERIALES;LAMINAS ALUZIN;;-66;;-L2,840.87;;;;;
JULIO;0;Diarios de Suministros;CONSTRUCCION;MATERIALES;MASILLA;;-6;;-L3,051.23;;;;;
JULIO;0;Diarios de Suministros;CONSTRUCCION;MATERIALES;MATERIAL DE CONSTRUCCION;;-687;2;-L25,043.75;L900.00;;;;
JULIO;0;Diarios de Suministros;CONSTRUCCION;MATERIALES;PEGAMENTO;;-8;;-L5,703.49;;;;;
JULIO;0;Diarios de Suministros;CONSTRUCCION;MATERIALES;PINTURA;;-65;;-L43,728.02;;;;;
